date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2017-06-26,22.900000000000002,18.014285714285712,28.32857142857143,2.042857142857143,0.0,197.85714285714286,15.228571428571428,,1013.1142857142858,
2017-07-03,25.24285714285714,19.599999999999998,29.928571428571427,1.5285714285714285,0.0,158.66666666666666,13.514285714285714,,1014.0428571428572,
2017-07-10,23.342857142857145,18.8,27.3,3.414285714285714,0.0,160.8,13.442857142857141,,1014.9857142857143,
2017-07-17,25.428571428571427,20.957142857142856,30.657142857142855,11.0,0.0,193.5,12.6,,1013.1999999999999,
2017-07-24,24.014285714285712,19.75714285714286,27.942857142857143,0.2571428571428572,0.0,76.2,14.242857142857144,,1017.6999999999999,
2017-07-31,22.157142857142855,17.385714285714286,26.67142857142857,3.457142857142857,0.0,178.33333333333334,13.357142857142858,,1015.1428571428571,
2017-08-07,22.642857142857142,17.057142857142857,27.457142857142856,0.0,0.0,262.5,10.728571428571428,,1016.6142857142858,
2017-08-14,24.866666666666664,20.385714285714283,29.928571428571427,2.142857142857143,0.0,138.83333333333334,12.833333333333334,,1012.9499999999999,
2017-08-21,20.7,15.971428571428572,25.32857142857143,0.5857142857142856,0.0,251.4,13.057142857142859,,1018.1285714285714,
2017-08-28,20.32857142857143,15.542857142857143,25.228571428571428,1.2714285714285716,0.0,188.8,14.357142857142858,,1015.9857142857143,
2017-09-04,16.9,12.557142857142859,21.657142857142855,0.0,0.0,203.66666666666666,13.957142857142857,,1020.9571428571428,
2017-09-11,22.2,16.9,27.928571428571427,0.18571428571428572,0.0,145.5,12.242857142857144,,1014.1285714285714,
2017-09-18,27.142857142857142,21.914285714285715,32.92857142857143,0.6857142857142857,0.0,148.28571428571428,10.914285714285715,,1014.4285714285714,
2017-09-25,19.728571428571428,15.157142857142857,24.285714285714285,0.0,0.0,232.28571428571428,16.52857142857143,,1020.6857142857143,
2017-10-02,20.057142857142857,15.471428571428572,25.157142857142855,3.9857142857142853,0.0,186.4,14.571428571428571,,1014.9428571428572,
2017-10-09,15.471428571428572,12.385714285714286,18.8,25.8,0.0,148.28571428571428,16.657142857142855,,1018.4857142857143,
2017-10-16,16.385714285714286,11.514285714285714,21.52857142857143,6.971428571428571,0.0,206.85714285714286,17.985714285714288,,1017.3142857142857,
2017-10-23,6.6571428571428575,3.1,10.471428571428572,2.042857142857143,0.0,245.0,18.428571428571427,,1008.6142857142858,
2017-10-30,6.885714285714286,4.214285714285714,8.9,2.457142857142857,0.0,161.6,14.585714285714285,,1017.7142857142857,
2017-11-06,2.1714285714285713,-1.9142857142857141,5.628571428571428,0.42857142857142855,0.0,169.0,12.728571428571428,,1028.685714285714,
2017-11-13,4.742857142857143,0.6285714285714287,8.328571428571427,5.885714285714286,0.0,251.0,20.3,,1015.0428571428572,
2017-11-20,5.185714285714285,-0.5571428571428572,10.085714285714285,0.21428571428571427,0.0,241.0,15.985714285714286,,1015.9714285714286,
2017-11-27,8.957142857142857,3.1,13.571428571428571,0.04285714285714286,0.0,199.0,15.885714285714284,,1018.4857142857143,
2017-12-04,-1.4142857142857144,-5.314285714285715,2.5285714285714285,0.3,3.5714285714285716,253.14285714285714,22.085714285714285,,1015.4,
2017-12-11,0.35714285714285726,-3.0285714285714285,4.271428571428571,0.1142857142857143,3.5714285714285716,259.2857142857143,17.1,,1014.1714285714286,
2017-12-18,-0.47142857142857153,-3.4857142857142853,2.157142857142857,0.7571428571428571,18.142857142857142,238.42857142857142,16.514285714285712,,1019.6285714285714,
2017-12-25,-14.771428571428572,-17.7,-11.571428571428571,0.39999999999999997,54.57142857142857,291.3333333333333,15.257142857142856,,1036.142857142857,
2018-01-01,-10.728571428571428,-14.914285714285715,-6.9,0.18571428571428572,43.57142857142857,265.7142857142857,18.485714285714288,,1027.4571428571428,
2018-01-08,-2.6142857142857143,-8.1,1.1142857142857143,1.3,18.0,239.71428571428572,21.071428571428573,,1023.2142857142857,
2018-01-15,-0.18571428571428555,-4.6571428571428575,3.5714285714285716,2.3000000000000003,25.428571428571427,218.85714285714286,18.542857142857144,,1018.4285714285714,
2018-01-22,1.9857142857142855,-1.5857142857142856,5.242857142857142,0.3,0.0,223.85714285714286,18.271428571428572,,1023.0714285714286,
2018-01-29,-5.314285714285715,-10.799999999999999,-0.15714285714285708,1.2714285714285711,29.0,253.71428571428572,19.614285714285717,,1021.6999999999999,
2018-02-05,-7.142857142857143,-11.200000000000001,-4.057142857142857,4.242857142857143,221.42857142857142,203.0,13.614285714285714,,1028.0571428571427,
2018-02-12,1.542857142857143,-3.571428571428572,6.514285714285714,3.3000000000000003,87.0,214.57142857142858,14.728571428571428,,1019.4428571428572,
2018-02-19,4.914285714285714,0.2285714285714286,9.528571428571428,11.0,0.0,155.71428571428572,20.842857142857145,,1021.9714285714286,
2018-02-26,5.328571428571429,1.5857142857142856,9.542857142857143,3.1142857142857143,0.0,112.28571428571429,18.414285714285715,,1022.3714285714286,
2018-03-05,0.6571428571428571,-2.6142857142857143,4.371428571428572,0.2285714285714286,0.0,297.0,15.0,,1017.0714285714286,
2018-03-12,2.4714285714285715,-1.9857142857142858,7.357142857142857,1.4142857142857141,7.285714285714286,128.66666666666666,16.985714285714288,,1017.0285714285714,
2018-03-19,2.471428571428571,-1.2714285714285716,6.514285714285714,0.7999999999999999,0.0,55.857142857142854,21.542857142857144,,1023.2857142857143,
2018-03-26,5.3999999999999995,0.9571428571428572,9.6,1.5714285714285714,0.0,165.33333333333334,14.571428571428571,,1017.9714285714286,
2018-04-02,0.9,-2.7714285714285714,4.285714285714286,1.3,0.0,203.0,16.214285714285715,,1017.5571428571428,
2018-04-09,5.928571428571429,1.8142857142857143,10.571428571428571,4.8,0.0,147.42857142857142,21.285714285714285,,1011.4285714285714,
2018-04-16,6.942857142857143,2.557142857142857,12.228571428571428,0.6571428571428571,3.5714285714285716,94.6,14.7,,1023.1714285714286,
2018-04-23,10.442857142857141,4.128571428571428,16.214285714285715,0.21428571428571427,0.0,58.833333333333336,16.257142857142856,,1017.9142857142857,
2018-04-30,19.957142857142856,14.271428571428572,25.414285714285715,1.5285714285714285,0.0,177.83333333333334,17.871428571428574,,1014.2285714285715,
2018-05-07,16.142857142857142,11.342857142857143,22.228571428571428,9.557142857142859,0.0,139.83333333333334,16.8,,1014.2714285714285,
2018-05-14,15.357142857142858,10.785714285714286,20.414285714285715,5.3428571428571425,0.0,33.8,12.842857142857142,,1015.8666666666667,
2018-05-21,23.685714285714287,17.54285714285714,30.171428571428574,0.2571428571428572,0.0,182.0,9.428571428571429,,1013.8142857142857,
2018-05-28,21.942857142857143,16.67142857142857,27.957142857142856,3.5142857142857147,0.0,150.71428571428572,15.842857142857143,,1009.5857142857142,
2018-06-04,19.114285714285717,14.985714285714286,24.214285714285715,8.814285714285713,0.0,113.83333333333333,13.185714285714285,,1013.8142857142857,
2018-06-11,26.042857142857144,19.75714285714286,31.185714285714287,1.3142857142857145,0.0,216.0,14.071428571428571,,1013.5,
2018-06-18,20.74285714285714,17.785714285714285,24.842857142857145,12.485714285714284,0.0,37.333333333333336,15.12857142857143,,1010.8000000000001,
2018-06-25,26.428571428571427,21.97142857142857,31.185714285714287,3.7,0.0,174.33333333333334,14.671428571428573,,1011.7714285714285,
2018-07-02,25.542857142857144,19.985714285714288,31.114285714285717,3.342857142857143,0.0,147.0,13.271428571428572,,1022.842857142857,
2018-07-09,26.957142857142856,22.614285714285717,31.214285714285715,1.2,0.0,203.5,11.742857142857144,,1016.5714285714286,
2018-07-16,23.342857142857145,19.942857142857143,27.314285714285713,4.828571428571428,0.0,161.14285714285714,17.3,,1011.4428571428572,
2018-07-23,23.52857142857143,18.157142857142855,28.02857142857143,0.0,0.0,221.0,11.185714285714285,,1015.8857142857142,
2018-07-30,25.857142857142858,20.785714285714285,31.271428571428572,0.2714285714285714,0.0,157.2,13.642857142857142,,1015.0857142857143,
2018-08-06,25.400000000000002,20.642857142857142,30.557142857142857,1.0857142857142856,0.0,174.66666666666666,9.957142857142857,,1014.4,
2018-08-13,25.157142857142855,21.442857142857143,29.442857142857143,2.5285714285714285,0.0,107.0,11.12857142857143,,1013.0428571428572,
2018-08-20,24.2,19.542857142857144,29.52857142857143,1.1999999999999997,0.0,241.14285714285714,16.82857142857143,,1014.157142857143,
2018-08-27,24.385714285714283,20.32857142857143,29.599999999999998,11.985714285714286,0.0,187.57142857142858,15.085714285714285,,1016.8142857142857,
2018-09-03,21.885714285714283,18.885714285714283,25.071428571428573,3.3000000000000003,0.0,95.42857142857143,20.342857142857145,,1019.5857142857143,
2018-09-10,21.928571428571427,16.428571428571427,29.042857142857144,0.0,0.0,94.0,8.814285714285715,,1018.9,
2018-09-17,20.914285714285715,16.257142857142856,25.385714285714283,0.18571428571428572,0.0,121.71428571428571,15.257142857142856,,1016.3714285714286,
2018-09-24,15.9,10.957142857142857,20.885714285714283,4.928571428571429,0.0,169.14285714285714,12.957142857142857,,1018.9428571428571,
2018-10-01,18.542857142857144,14.442857142857141,23.885714285714283,9.057142857142857,0.0,176.0,16.585714285714285,,1016.4,
2018-10-08,11.514285714285714,6.814285714285715,15.085714285714285,5.442857142857143,0.0,238.42857142857142,16.942857142857143,,1014.7714285714285,
2018-10-15,7.742857142857143,2.0571428571428574,12.928571428571429,0.2571428571428572,0.0,254.14285714285714,17.585714285714285,,1022.0857142857143,
2018-10-22,8.442857142857143,5.071428571428571,11.757142857142856,0.7714285714285714,0.0,124.66666666666667,11.799999999999999,,1017.6,
2018-10-29,9.528571428571428,6.257142857142857,12.87142857142857,6.414285714285714,0.0,179.71428571428572,15.928571428571429,,1013.1,
2018-11-05,1.7142857142857142,-2.0,4.685714285714285,0.5857142857142856,0.0,269.1666666666667,18.342857142857145,,1022.5,
2018-11-12,-0.6285714285714287,-3.8000000000000003,2.142857142857143,1.3285714285714287,0.0,220.0,13.0,,1024.457142857143,
2018-11-19,2.357142857142857,-0.32857142857142857,5.071428571428571,5.885714285714286,10.857142857142858,220.14285714285714,20.571428571428573,,1016.1285714285714,
2018-11-26,0.5428571428571429,-2.0714285714285716,3.1,3.3000000000000003,25.428571428571427,213.0,14.757142857142856,,1012.0285714285714,
2018-12-03,-3.142857142857143,-6.342857142857143,0.0142857142857143,0.0,0.0,286.7142857142857,12.228571428571428,,1028.0142857142857,
2018-12-10,2.242857142857143,-1.5,6.428571428571429,1.5714285714285714,0.0,154.66666666666666,12.585714285714285,,1019.4,
2018-12-17,1.957142857142857,-1.0285714285714287,5.142857142857143,0.39999999999999997,0.0,244.14285714285714,15.457142857142857,,1014.6714285714286,
2018-12-24,2.314285714285714,-1.5857142857142856,6.971428571428571,5.6571428571428575,0.0,195.2,17.214285714285715,,1018.6857142857142,
2018-12-31,2.6999999999999997,-0.32857142857142857,6.757142857142857,1.2714285714285716,0.0,224.57142857142858,17.514285714285712,,1016.3571428571429,
2019-01-07,-2.3000000000000003,-5.228571428571429,-0.24285714285714274,0.8285714285714285,32.57142857142857,198.0,17.342857142857145,,1026.0,
2019-01-14,-4.114285714285715,-6.514285714285714,-2.0571428571428574,1.4857142857142858,86.85714285714286,132.0,19.042857142857144,,1023.9,
2019-01-21,-9.671428571428573,-15.1,-5.0,3.2142857142857144,145.28571428571428,253.71428571428572,17.114285714285714,,1016.8142857142857,
2019-01-28,-9.114285714285716,-15.085714285714285,-4.614285714285714,0.37142857142857144,141.42857142857142,221.14285714285714,18.442857142857143,,1020.4428571428572,
2019-02-04,-3.5,-7.071428571428571,-0.31428571428571445,3.9857142857142853,3.5714285714285716,136.5,17.47142857142857,,1024.4571428571428,
2019-02-11,-2.9428571428571426,-6.685714285714285,0.6428571428571429,1.8571428571428572,29.0,207.28571428571428,19.542857142857144,,1013.9,
2019-02-18,-1.5714285714285714,-5.942857142857143,2.942857142857143,1.885714285714286,10.857142857142858,190.16666666666666,19.428571428571427,,1021.3142857142857,
2019-02-25,-5.442857142857143,-9.442857142857141,-2.1285714285714286,0.0,0.0,248.42857142857142,15.714285714285714,,1025.257142857143,
2019-03-04,-2.2285714285714286,-6.271428571428571,1.8285714285714287,1.9285714285714286,0.0,189.0,20.342857142857145,,1021.3857142857142,
2019-03-11,4.985714285714286,0.0714285714285715,9.742857142857144,4.1,0.0,232.66666666666666,18.514285714285712,,1018.2857142857143,
2019-03-18,4.757142857142857,0.5428571428571429,8.814285714285715,0.9857142857142858,0.0,156.66666666666666,15.442857142857141,,1021.7571428571428,
2019-03-25,5.271428571428571,-0.014285714285714235,10.62857142857143,3.4857142857142853,0.0,151.71428571428572,17.5,,1022.2142857142857,
2019-04-01,10.942857142857141,6.271428571428571,16.342857142857145,2.0,0.0,204.8,14.342857142857143,,1018.1285714285714,
2019-04-08,7.3999999999999995,2.457142857142857,11.9,4.785714285714286,10.857142857142858,171.85714285714286,22.97142857142857,,1011.7,
2019-04-15,14.0,7.928571428571429,21.02857142857143,2.471428571428571,0.0,149.57142857142858,21.099999999999998,,1010.657142857143,
2019-04-22,10.457142857142857,6.185714285714285,15.4,9.742857142857144,3.5714285714285716,161.0,16.45714285714286,,1014.0857142857143,
2019-04-29,11.028571428571428,6.428571428571429,15.785714285714286,9.37142857142857,0.0,88.85714285714286,14.328571428571427,,1016.7142857142857,
2019-05-06,10.814285714285715,7.357142857142857,15.471428571428572,8.728571428571428,0.0,68.28571428571429,17.2,,1015.5571428571428,
2019-05-13,15.62857142857143,9.6,22.457142857142856,3.3,0.0,182.4,14.414285714285715,,1011.3142857142857,
2019-05-20,18.985714285714288,13.971428571428573,24.185714285714287,13.114285714285714,0.0,140.28571428571428,17.557142857142857,,1014.9666666666667,
2019-05-27,18.2,12.700000000000001,24.057142857142857,4.271428571428571,0.0,179.57142857142858,13.37142857142857,,1010.0285714285714,
2019-06-03,20.657142857142855,15.571428571428571,26.17142857142857,1.7285714285714284,0.0,143.0,14.885714285714284,,1012.7142857142857,
2019-06-10,17.985714285714288,12.914285714285715,22.857142857142858,5.114285714285714,0.0,169.71428571428572,16.32857142857143,,1012.7142857142857,
2019-06-17,19.87142857142857,15.228571428571428,24.914285714285715,3.957142857142857,0.0,107.8,14.028571428571428,,1009.9428571428572,
2019-06-24,25.87142857142857,20.942857142857143,31.914285714285715,4.285714285714286,0.0,207.5,13.071428571428571,,1015.6857142857143,
2019-07-01,25.599999999999998,21.099999999999998,30.54285714285714,5.014285714285713,0.0,123.42857142857143,14.571428571428571,,1013.7142857142857,
2019-07-08,26.74285714285714,21.428571428571427,32.228571428571435,0.08571428571428572,0.0,155.5,14.214285714285714,,1014.2142857142857,
2019-07-15,26.385714285714283,22.52857142857143,30.714285714285715,10.1,0.0,122.85714285714286,16.642857142857142,,1011.3714285714286,
2019-07-22,24.599999999999998,19.52857142857143,29.37142857142857,4.242857142857143,0.0,204.57142857142858,14.799999999999999,,1017.7571428571429,
2019-07-29,23.957142857142856,18.814285714285713,28.5,0.0,0.0,70.66666666666667,11.0,,1017.4,
2019-08-05,24.7,20.314285714285713,29.585714285714285,2.3000000000000003,0.0,267.5,11.799999999999999,,1011.4285714285714,
2019-08-12,23.728571428571428,19.928571428571427,28.17142857142857,5.985714285714286,0.0,161.0,11.328571428571427,,1011.9571428571428,
2019-08-19,22.3,18.657142857142855,25.5,3.557142857142857,0.0,111.16666666666667,14.914285714285715,,1015.7833333333333,
2019-08-26,21.32857142857143,16.857142857142858,25.771428571428572,4.0,0.0,181.16666666666666,14.700000000000001,,1016.1714285714286,
2019-09-02,20.02857142857143,16.6,23.485714285714288,0.8714285714285713,0.0,174.5,14.357142857142858,,1016.842857142857,
2019-09-09,23.62857142857143,18.885714285714283,28.099999999999998,6.428571428571429,0.0,171.57142857142858,14.914285714285715,,1017.6285714285714,
2019-09-16,22.82857142857143,18.985714285714288,27.214285714285715,5.442857142857143,0.0,185.33333333333334,13.714285714285714,,1016.8000000000001,
2019-09-23,19.857142857142858,16.114285714285714,24.157142857142855,13.200000000000001,0.0,178.28571428571428,16.82857142857143,,1013.3714285714286,
2019-09-30,17.0,12.314285714285715,22.142857142857142,4.257142857142857,0.0,157.66666666666666,15.228571428571428,,1018.0857142857143,
2019-10-07,12.514285714285714,6.671428571428571,17.785714285714285,2.0,0.0,206.0,16.72857142857143,,1016.4571428571428,
2019-10-14,11.614285714285714,7.071428571428571,16.6,0.39999999999999997,0.0,198.66666666666666,15.728571428571428,,1011.5285714285714,
2019-10-21,9.1,5.3999999999999995,12.0,12.857142857142856,0.0,231.0,15.0,,1015.1857142857143,
2019-10-28,4.171428571428572,0.0142857142857143,8.171428571428573,5.8,10.857142857142858,229.42857142857142,17.885714285714286,,1019.3142857142857,
2019-11-04,1.0285714285714287,-3.6571428571428575,5.6571428571428575,1.1,7.285714285714286,286.2857142857143,18.257142857142856,,1024.7714285714285,
2019-11-11,-1.9142857142857141,-4.871428571428572,1.614285714285714,0.04285714285714286,25.428571428571427,228.42857142857142,13.185714285714285,,1023.7142857142857,
2019-11-18,4.814285714285715,1.4142857142857144,8.557142857142859,2.0,0.0,244.14285714285714,13.571428571428571,,1012.0857142857143,
2019-11-25,3.642857142857143,0.8,6.971428571428571,3.3999999999999995,0.0,222.16666666666666,18.514285714285712,,1013.4,
2019-12-02,3.2857142857142856,-1.7428571428571427,6.742857142857143,0.07142857142857142,0.0,193.85714285714286,16.942857142857143,,1014.2285714285715,
2019-12-09,-2.0285714285714285,-5.557142857142857,0.8571428571428573,0.08571428571428572,0.0,249.66666666666666,14.842857142857143,,1020.3857142857142,
2019-12-16,0.32857142857142857,-4.057142857142857,5.471428571428571,0.0,0.0,239.33333333333334,14.457142857142857,,1025.0428571428572,
2019-12-23,6.8999999999999995,1.5857142857142859,11.985714285714286,3.9571428571428577,0.0,205.33333333333334,17.285714285714285,,1012.8142857142857,
2019-12-30,1.342857142857143,-2.057142857142857,4.771428571428571,0.2857142857142857,3.5714285714285716,262.0,19.2,,1011.7285714285715,
2020-01-06,1.0571428571428574,-2.685714285714286,4.385714285714285,7.014285714285714,10.714285714285714,107.14285714285714,19.542857142857144,,1020.4714285714286,
2020-01-13,-3.5,-8.32857142857143,0.39999999999999986,2.2857142857142856,21.571428571428573,217.57142857142858,18.74285714285714,,1027.5571428571427,
2020-01-20,-0.3142857142857142,-2.357142857142857,1.7428571428571427,1.9571428571428573,10.714285714285714,215.57142857142858,14.200000000000001,,1018.8285714285714,
2020-01-27,1.8571428571428572,-0.24285714285714288,4.2,0.21428571428571427,0.0,172.42857142857142,12.342857142857143,,1016.0714285714286,
2020-02-03,-0.6428571428571429,-3.2714285714285714,1.657142857142857,1.3142857142857143,36.0,168.42857142857142,18.5,,1015.7857142857143,
2020-02-10,-3.9714285714285715,-9.285714285714286,0.8,1.8428571428571427,54.42857142857143,245.57142857142858,15.328571428571427,,1022.0714285714286,
2020-02-17,-0.0999999999999999,-4.828571428571428,4.514285714285714,0.0,0.0,236.0,17.928571428571427,,1026.0857142857144,
2020-02-24,0.5,-3.5714285714285716,4.042857142857143,0.7714285714285715,25.285714285714285,246.57142857142858,19.571428571428573,,1016.1714285714286,
2020-03-02,6.114285714285714,1.1142857142857143,11.342857142857143,3.6285714285714286,0.0,250.42857142857142,22.014285714285712,,1018.8285714285714,
2020-03-09,4.328571428571428,1.1,7.771428571428572,0.1142857142857143,0.0,137.42857142857142,16.114285714285714,,1023.657142857143,
2020-03-16,3.8428571428571425,0.8714285714285713,8.571428571428571,4.571428571428571,10.857142857142858,202.42857142857142,14.62857142857143,,1024.2142857142858,
2020-03-23,7.542857142857143,3.5,12.771428571428572,2.2857142857142856,0.0,138.28571428571428,17.257142857142856,,1011.9714285714286,
2020-03-30,7.7,2.7714285714285714,13.642857142857142,1.0142857142857142,0.0,109.42857142857143,13.0,,1019.5142857142857,
2020-04-06,10.642857142857142,6.028571428571429,16.842857142857145,4.314285714285714,0.0,222.28571428571428,19.12857142857143,,1008.8142857142857,
2020-04-13,5.285714285714286,0.32857142857142857,10.4,1.885714285714286,0.0,247.0,17.7,,1016.5571428571428,
2020-04-20,8.971428571428572,5.014285714285714,13.885714285714286,4.057142857142857,0.0,108.71428571428571,16.157142857142855,,1013.6714285714286,
2020-04-27,13.414285714285715,7.714285714285714,18.642857142857142,10.085714285714285,0.0,210.0,17.728571428571428,,1010.7285714285715,
2020-05-04,8.242857142857144,3.4857142857142853,12.62857142857143,2.471428571428571,0.0,223.14285714285714,16.2,,1018.2285714285715,
2020-05-11,15.085714285714285,10.314285714285715,20.657142857142855,25.657142857142855,0.0,141.57142857142858,14.785714285714286,,1014.7428571428571,
2020-05-18,18.642857142857142,14.685714285714287,23.642857142857142,2.6857142857142855,0.0,111.71428571428571,13.814285714285715,,1015.0142857142857,
2020-05-25,20.7,16.1,25.87142857142857,1.3857142857142857,0.0,157.42857142857142,14.514285714285714,,1016.9142857142858,
2020-06-01,24.485714285714288,18.87142857142857,29.82857142857143,0.04285714285714286,0.0,170.14285714285714,15.071428571428571,,1011.9571428571428,
2020-06-08,20.357142857142858,15.4,25.557142857142857,1.9714285714285713,0.0,120.42857142857143,19.3,,1017.342857142857,
2020-06-15,24.857142857142858,19.057142857142857,30.642857142857142,5.228571428571429,0.0,166.85714285714286,11.085714285714285,,1015.3571428571429,
2020-06-22,23.714285714285715,19.74285714285714,29.285714285714285,7.614285714285714,0.0,230.71428571428572,12.685714285714285,,1009.8857142857142,
2020-06-29,27.585714285714285,22.614285714285717,32.214285714285715,0.0,0.0,56.285714285714285,9.842857142857143,,1013.9857142857143,
2020-07-06,26.314285714285713,21.342857142857145,30.7,5.042857142857143,0.0,210.71428571428572,13.242857142857144,,1011.2714285714285,
2020-07-13,25.557142857142857,20.7,30.314285714285713,7.371428571428571,0.0,193.14285714285714,14.728571428571428,,1014.2571428571429,
2020-07-20,25.585714285714285,21.271428571428572,30.142857142857142,1.9142857142857141,0.0,208.14285714285714,12.785714285714286,,1015.6142857142858,
2020-07-27,23.8,20.142857142857142,28.24285714285714,3.6,0.0,179.57142857142858,15.814285714285713,,1012.2428571428571,
2020-08-03,23.3,18.014285714285712,28.32857142857143,1.2285714285714284,0.0,149.14285714285714,13.585714285714285,,1017.3000000000001,
2020-08-10,24.714285714285715,19.842857142857145,29.285714285714285,0.18571428571428572,0.0,86.42857142857143,10.957142857142857,,1015.2714285714285,
